OID_,Join_Count,Survey_to_Reef_Dist,TARGET_FID,SPECIES_CD,LIFE_STAGE,PRES,PRES2,N,SOURCE,LON_M,LAT_M,Habitat,Mangrove_Dist,Depth,StDev_Depth,Slope,Curvature,Plan_Curve,BPI_Fine,BPI_Broad,Rugosity,Mean_Sum_Temp,Mean_Sum_DO,Mean_Sum_Sal,Mean_Win_Temp,Mean_Win_DO,Mean_Win_Sal,OBJECTID_1,Source_1,Zone_,GeoForm,GeoformDet,GeoformD_1,BioCover,BioCoverDe,PercentBio,PercentCor,CMECS_Geo,CMECS_Bio,ClassLv0,ClassLv1,ClassLv2,ClassLv3,ClassLv4,Shape_Leng,AREA,PERIMETER,PA_Ratio,NEAR_FID,NEAR_DIST,Patch_ID,Coral_Reef_and_Hardbottom,Not_Classified,Seagrass,Unconsolidated_Sediment,Reef_Dist
33,1,0.000000000000000,146,LUT GRIS,SUBADULT,1,PRESENCE,7.000000000000000,REEF VISUAL CENSUS,283551.346200000029057,125536.294299999994109,1,1789.985228999999890,-5.211340904000000,0.085251078000000,1.186838746000000,0.319984436000000,0.145353511000000,-9,64,1.000015020000000,30.448949809999998,6.017515182000000,35.510974879999999,23.068609240000001,6.938734531000000,36.586059570000003,0,Biscayne Bay NPS, ,Patch Reefs,Aggregated Patch Reefs, , , , , ,G_B_S_AP,B_A_B,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Aggregated Patch Reef,Aggregated Patch Reef,611.582020048000004,11731.119115081526616,611.481268990199965,19.1847562795411,6450,10.428854602213434,6112,17222.663341450512235,,768174.158446526504122,,3744.0559082
34,1,0.000000000000000,148,LUT GRIS,SUBADULT,1,PRESENCE,5.250000000000000,REEF VISUAL CENSUS,286382.445000000006985,124758.803400000004331,1,4879.711914000000434,-5.805088997000000,0.206088096000000,2.850901842000000,0.628005981000000,0.229133070000000,1220,209,1.000133038000000,30.492998119999999,6.056067944000000,35.510974879999999,23.418287280000001,6.915998459000000,36.549476620000000,0,Biscayne Bay NPS, ,Patch Reefs,Individual Patch Reef, , , , , ,G_B_S_P_I,B_R_S_C,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Individual Patch Reef,Individual Patch Reef,327.182151524999995,5372.653413477981303,327.130028713447302,16.4236020600365,7380,3.419610284174259,7510,142904.666641528747277,,634210.737157835857943,8280.483963174146993,1000.9188232
35,1,0.000000000000000,150,LUT GRIS,SUBADULT,1,PRESENCE,0.500000000000000,REEF VISUAL CENSUS,282986.125500000023749,114791.152600000001257,1,5662.711914000000434,-5.819535255000000,0.142152041000000,1.861889601000000,0.732717514000000,0.111209646000000,1220,137,1.000148058000000,30.472402570000000,6.091605663000000,35.515548709999997,23.337049480000001,6.925891876000000,36.134437560000002,0,Biscayne Bay NPS, ,Patch Reefs,Individual Patch Reef, , , , , ,G_B_S_P_I,B_R_S_C,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Individual Patch Reef,Individual Patch Reef,166.251240287000002,1775.871356868166231,166.226386443341170,10.6834504128108,3239,3.518056195244889,2800,103761.340699360487633,,681634.648988946224563,,2305.8684082
36,1,0.000000000000000,151,LUT GRIS,SUBADULT,1,PRESENCE,8.500000000000000,REEF VISUAL CENSUS,281850.675999999977648,114806.356100000004517,1,4880.691405999999915,-7.188030720000000,0.049856462000000,0.672007918000000,-0.085933685000000,0.072496675000000,-9,-8,1.000016212000000,30.477815629999998,6.084024906000000,35.530597690000000,23.225086210000001,6.930024147000000,36.192363739999998,0,Biscayne Bay NPS, ,Patch Reefs,Individual Patch Reef, , , , , ,G_B_S_P_I,B_R_S_C,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Individual Patch Reef,Individual Patch Reef,85.509746830500006,556.248379867705125,85.498742787725192,6.50592466895974,3391,69.417893942009286,3457,48963.996049328845402,,733220.892947380780242,3211.311814515209335,3447.0815430
37,1,0.000000000000000,152,LUT GRIS,SUBADULT,1,PRESENCE,0.333000000000000,REEF VISUAL CENSUS,286616.976100000028964,131413.031400000007125,1,3733.284180000000106,-6.399847984000000,0.035615981000000,0.488704801000000,0.004661560000000,0.062594920000000,-9,64,1.000010490000000,30.427360530000001,6.085419655000000,35.552417759999997,23.300949100000000,6.952549934000000,36.563259119999998,0,Biscayne Bay NPS, ,Patch Reefs,Aggregated Patch Reefs, , , , , ,G_B_S_AP,B_A_B,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Aggregated Patch Reef,Aggregated Patch Reef,328.656375787999991,4172.138995423514643,328.560627523777441,12.698231759743,6627,7.946946907693450,6861,64206.902827138517750,,717855.190999721293338,3333.933990492233534,2117.2897949
38,1,0.000000000000000,153,LUT GRIS,SUBADULT,1,PRESENCE,1.000000000000000,REEF VISUAL CENSUS,281853.803200000023935,114788.649799999999232,1,4891.904784999999720,-7.034281731000000,0.091930963000000,1.322543502000000,0.131673813000000,0.086719908000000,-9,-8,1.000010848000000,30.477720260000002,6.084208488000000,35.530544280000001,23.226268770000001,6.929921150000000,36.192340850000001,0,Biscayne Bay NPS, ,Patch Reefs,Individual Patch Reef, , , , , ,G_B_S_P_I,B_R_S_C,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Individual Patch Reef,Individual Patch Reef,85.509746830500006,556.248379867705125,85.498742787725192,6.50592466895974,3391,69.417893942009286,3457,50102.614172872039489,,732082.383999258046970,3211.311814515208880,3435.8684082
39,1,0.000000000000000,155,LUT GRIS,SUBADULT,1,PRESENCE,0.500000000000000,REEF VISUAL CENSUS,286712.279700000013690,131598.663100000005215,1,3876.015625000000000,-6.467885494000000,0.063366473000000,0.768555462000000,0.314554214000000,0.332258433000000,605,137,1.000076532000000,30.424753190000001,6.086968422000000,35.547306059999997,23.309427260000000,6.951993465000000,36.555477140000001,0,Biscayne Bay NPS, ,Patch Reefs,Individual Patch Reef, , , , , ,G_B_S_P_I,B_R_S_C,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Individual Patch Reef,Individual Patch Reef,127.288573346000007,1036.003821536584155,127.329214405976046,8.13641886011637,7949,2.640284967470180,7948,66178.203618350671604,,717854.258892685757019,1363.579875042804815,2100.9902344
40,1,1.206979290665034,157,LUT GRIS,SUBADULT,1,PRESENCE,1.500000000000000,REEF VISUAL CENSUS,286857.064300000027288,132677.559500000003027,1,3683.908691000000090,-7.314156055000000,0.305962682000000,4.272931576000000,1.318147659000000,0.515486419000000,605,64,1.000267744000000,30.406141280000000,6.092235088000000,35.528934479999997,23.310417180000002,6.952296257000000,36.525154110000003,0,Biscayne Bay NPS, ,Patch Reefs,Aggregated Patch Reefs, , , , , ,G_B_S_AP,B_A_B,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Aggregated Patch Reef,Aggregated Patch Reef,207.869430176999998,2553.590127144099370,207.720402428525659,12.2934006351291,7989,13.957705843010075,6904,40083.741549361235229,,745312.331809885683469,,2627.2897949
41,1,0.000000000000000,158,LUT GRIS,SUBADULT,1,PRESENCE,0.500000000000000,REEF VISUAL CENSUS,286762.045600000012200,132914.026199999992969,1,3489.497558999999910,-7.639230251000000,0.151089579000000,2.052676439000000,0.952917099000000,0.508478522000000,605,64,1.000185847000000,30.400688169999999,6.092096806000000,35.527244570000001,23.294975279999999,6.953158855000000,36.523540500000003,0,Biscayne Bay NPS, ,Patch Reefs,Aggregated Patch Reefs, , , , , ,G_B_S_AP,B_A_B,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Aggregated Patch Reef,Aggregated Patch Reef,170.124973242999999,1424.769005091846566,170.048403423812402,8.37860853971612,8044,70.917785437744726,6659,29121.765614786330843,,756274.368020433001220,,2821.7009277
42,1,0.000000000000000,159,LUT GRIS,SUBADULT,1,PRESENCE,1.500000000000000,REEF VISUAL CENSUS,286902.258399999991525,125406.937399999995250,1,5132.543945000000349,-8.417295456000000,0.112202182000000,1.482378840000000,0.581733704000000,-0.015293515000000,605,-8,1.000130415000000,30.493513109999999,6.060708046000000,35.510974879999999,23.472673420000000,6.909725666000000,36.524776459999998,0,Biscayne Bay NPS, ,Patch Reefs,Aggregated Patch Reefs, , , , , ,G_B_S_AP,B_A_B,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Aggregated Patch Reef,Aggregated Patch Reef,202.854148210999995,1206.812889386297911,202.850507884975173,5.94927221020621,7659,27.712918110545342,6000,110495.740330280677881,,650287.918335912399925,24612.561605807564774,469.2640686
43,1,1.695998557356366,160,LUT GRIS,SUBADULT,1,PRESENCE,0.500000000000000,REEF VISUAL CENSUS,284871.506099999998696,125592.228300000002491,3,3026.061768000000029,-7.390711308000000,0.113055229000000,1.555999637000000,0.354904175000000,0.061460130000000,-9,64,1.000038385000000,30.469795229999999,6.038107872000000,35.510974879999999,23.226209640000000,6.929675579000000,36.653419489999997,0,Biscayne Bay NPS, ,Patch Reefs,Aggregated Patch Reefs, , , , , ,G_B_S_AP,B_A_B,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Aggregated Patch Reef,Aggregated Patch Reef,172.001146591999998,1680.375244374693921,171.939714735300356,9.773048925675,7267,32.443742084413316,6345,20166.711971603159327,,765229.608022358850576,,2401.2741699
44,1,0.000000000000000,162,LUT GRIS,SUBADULT,1,PRESENCE,4.250000000000000,REEF VISUAL CENSUS,284740.515799999993760,126903.099199999996927,1,2348.294678000000204,-7.178269863000000,0.014149969000000,0.197062925000000,0.061563492000000,0.024832403000000,-9,-8,1.000000715000000,30.456897739999999,6.039506912000000,35.524383540000002,23.177820210000000,6.938446045000000,36.666790010000000,0,Biscayne Bay NPS, ,Patch Reefs,Individual Patch Reef, , , , , ,G_B_S_P_I,B_R_S_C,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Individual Patch Reef,Individual Patch Reef,84.832368090900005,537.932149987771481,84.812478482007705,6.34260617795634,7575,125.564878102373783,7691,6821.734397729321245,,778575.654492956702597,,2893.3557129
45,1,0.000000000000000,163,LUT GRIS,SUBADULT,1,PRESENCE,38.125000000000000,REEF VISUAL CENSUS,159475.547099999996135,28331.810170000000653,1,3819.827393000000029,-9.404542922999999,0.006415138000000,0.088142417000000,0.024833679000000,0.002793211000000,-9,64,1.000000238000000,30.407779690000002,6.114766598000000,35.531322480000000,24.685016630000000,6.872952461000000,36.118602750000001,0,Unified Patch Reef Map v1.3, ,Coral Reef and Hardbottom,Individual Patch Reef, , , , , ,G_B_S_P_I,B_R_S_C,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Individual Patch Reef,Individual Patch Reef,62.994214262800000,266.847863330484358,62.997305117788031,4.23586156315021,300,81.232347152466517,301,23520.114031093555241,,432557.603911631973460,329318.384030807763338,4575.0000000
46,1,11.332790550173911,164,LUT GRIS,SUBADULT,1,PRESENCE,2.000000000000000,REEF VISUAL CENSUS,285921.918699999980163,127248.523300000000745,3,3383.320067999999992,-8.809138298000001,0.036932252000000,0.499345601000000,-0.166442871000000,-0.053499762000000,-9,-8,1.000005603000000,30.469400409999999,6.055977821000000,35.522174839999998,23.323497769999999,6.926293850000000,36.663631440000003,0,Biscayne Bay NPS, ,Patch Reefs,Aggregated Patch Reefs, , , , , ,G_B_S_AP,B_A_B,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Aggregated Patch Reef,Aggregated Patch Reef,156.348781897000009,1266.190087236937870,156.280818586390495,8.10201852466623,7862,20.748212724922478,6630,83815.658678137959214,,700020.389567701262422,1559.980452639799068,1884.6907959
47,1,0.000000000000000,165,LUT GRIS,SUBADULT,1,PRESENCE,28.500000000000000,REEF VISUAL CENSUS,159471.476599999994505,28325.176220000001194,1,3826.898682000000008,-9.412201881000000,0.009495430000000,0.134462744000000,0.009040833000000,0.001432536000000,-9,64,1.000000000000000,30.407730099999998,6.114784718000000,35.531269070000000,24.684886930000001,6.872930527000000,36.118637079999999,0,Unified Patch Reef Map v1.3, ,Coral Reef and Hardbottom,Individual Patch Reef, , , , , ,G_B_S_P_I,B_R_S_C,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Individual Patch Reef,Individual Patch Reef,62.994214262800000,266.847863330484358,62.997305117788031,4.23586156315021,300,81.232347152466517,301,22816.553642787668650,,428895.195266079739667,333684.306062595394906,4570.0000000
48,1,13.948044313772233,166,LUT GRIS,SUBADULT,1,PRESENCE,0.500000000000000,REEF VISUAL CENSUS,285964.880400000023656,127292.005600000004051,3,3411.751464999999826,-8.875600815000000,0.073148891000000,1.004168272000000,-0.028377533000000,0.049070600000000,-9,-8,1.000017881000000,30.469543460000001,6.056634903000000,35.522396090000001,23.328536990000000,6.925931454000000,36.662033080000000,0,Biscayne Bay NPS, ,Patch Reefs,Aggregated Patch Reefs, , , , , ,G_B_S_AP,B_A_B,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Aggregated Patch Reef,Aggregated Patch Reef,156.348781897000009,1266.190087236937870,156.280818586390495,8.10201852466623,7862,20.748212724922478,6630,92936.848480070169899,,691732.662289286497980,726.868850475151021,1869.6907959
49,1,0.000000000000000,167,LUT GRIS,SUBADULT,1,PRESENCE,12.000000000000000,REEF VISUAL CENSUS,285685.989400000020396,127973.767300000006799,1,2906.923827999999958,-7.302457809000000,0.083620675000000,1.170692682000000,0.011949539000000,-0.055225074000000,-9,-8,1.000005722000000,30.460464479999999,6.057194710000000,35.540988919999997,23.273323059999999,6.936209679000000,36.665538789999999,0,Biscayne Bay NPS, ,Patch Reefs,Individual Patch Reef, , , , , ,G_B_S_P_I,B_R_S_C,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Individual Patch Reef,Individual Patch Reef,58.968131994799997,207.432722499039613,58.946077669104305,3.51902502594778,6613,46.578969728724807,8153,63226.360638197162189,,722170.065902934409678,,1580.0714111
50,1,0.000000000000000,168,LUT GRIS,SUBADULT,1,PRESENCE,0.500000000000000,REEF VISUAL CENSUS,286797.602399999974295,128519.350000000005821,1,4247.670409999999720,-7.752957821000000,0.078150235000000,1.071653605000000,-0.219821930000000,0.037401464000000,605,64,1.000021696000000,30.466245650000001,6.070420742000000,35.530185699999997,23.407447810000001,6.923855305000000,36.607635500000001,0,Biscayne Bay NPS, ,Patch Reefs,Aggregated Patch Reefs, , , , , ,G_B_S_AP,B_A_B,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Aggregated Patch Reef,Aggregated Patch Reef,208.396169321000002,2101.971424610774648,208.314982191365118,10.0903516516149,8040,13.072313973852532,6502,95347.145648291101679,,687523.804777902201749,2524.696959918472658,459.8528137
51,1,8.436512425680517,169,LUT GRIS,SUBADULT,1,PRESENCE,1.000000000000000,REEF VISUAL CENSUS,287439.251099999994040,135413.371899999998277,3,5051.478027000000111,-6.974024296000000,0.059407305000000,0.836023510000000,-0.301460266000000,-0.092400387000000,-9,-8,1.000015497000000,30.363212590000000,6.107024670000000,35.510974879999999,23.372268680000001,6.932698250000000,36.365833279999997,0,Biscayne Bay NPS, ,Patch Reefs,Aggregated Patch Reefs, , , , , ,G_B_S_AP,B_A_B,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Aggregated Patch Reef,Aggregated Patch Reef,391.977595678000000,7301.325891949456491,391.741911812976014,18.6381024643471,7938,100.566764973131029,6481,26130.532113189296069,,759265.108621111954562,,2331.2131348
52,1,0.000000000000000,170,LUT GRIS,SUBADULT,1,PRESENCE,1.000000000000000,REEF VISUAL CENSUS,155514.715300000010757,27138.775939999999537,1,4800.361327999999958,-9.199980736000001,0.051276226000000,0.706173122000000,-0.004184723000000,0.008690381000000,-9,64,1.000008941000000,30.403440480000000,6.111986637000000,35.510974879999999,24.612728120000000,6.902601719000000,36.058071140000003,0,Unified Patch Reef Map v1.3,Lagoon,Coral Reef and Hardbottom,Individual Patch Reef, ,Algae, ,50%-90%,10%-50%,G_B_S_P_I,B_A_B__P,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Individual Patch Reef,"Individual Patch Reef, Algae (Discontinuous)",179.852376405000001,2227.678397648962346,179.875174003092184,12.3845795285272,708,20.749587764143779,271,87094.468256523628952,,418661.755865468992852,279640.176369720778894,4102.0205078
53,1,1.241613942680133,171,LUT GRIS,SUBADULT,1,PRESENCE,1.000000000000000,REEF VISUAL CENSUS,285095.848100000002887,116216.823399999993853,3,6562.798340000000280,-10.425807000000001,0.012069457000000,0.152530164000000,-0.097469330000000,-0.066310979000000,-9,-8,1.000002265000000,30.478076930000000,6.086352348000000,35.510974879999999,23.471927640000001,6.931694031000000,35.967185970000003,0,Biscayne Bay NPS, ,Patch Reefs,Aggregated Patch Reefs, , , , , ,G_B_S_AP,B_A_B,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Aggregated Patch Reef,Aggregated Patch Reef,84.969471361100005,463.371629552651711,84.930246993909378,5.45590818293371,2513,31.486214371871057,2512,52762.615002553175145,,720464.594786225119606,12168.608964156239381,1185.4162598
54,1,13.901992922929956,172,LUT GRIS,SUBADULT,1,PRESENCE,1.000000000000000,REEF VISUAL CENSUS,285080.675300000002608,116228.913599999999860,3,6541.584960999999566,-10.354215620000000,0.040166061000000,0.567469895000000,-0.101482391000000,-0.056271106000000,-9,-8,1.000001192000000,30.478204730000002,6.086298943000000,35.510974879999999,23.470100400000000,6.931757927000000,35.969921110000001,0,Biscayne Bay NPS, ,Patch Reefs,Aggregated Patch Reefs, , , , , ,G_B_S_AP,B_A_B,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Aggregated Patch Reef,Aggregated Patch Reef,84.969471361100005,463.371629552651711,84.930246993909378,5.45590818293371,2513,31.486214371871057,2512,49232.688006847500219,,723529.942275417386554,12633.850254231061626,1194.2031250
55,1,0.000000000000000,173,LUT GRIS,SUBADULT,1,PRESENCE,4.000000000000000,REEF VISUAL CENSUS,284850.689000000013039,116311.656799999997020,1,6278.448242000000391,-9.308356285000000,0.135580838000000,1.839262366000000,-0.707344055000000,-0.041592877000000,605,-8,1.000136971000000,30.478973390000000,6.086025238000000,35.510974879999999,23.447156910000000,6.932102680000000,36.003421779999996,0,Biscayne Bay NPS, ,Patch Reefs,Individual Patch Reef, , , , , ,G_B_S_P_I,B_R_S_C,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Individual Patch Reef,Individual Patch Reef,195.937188689000010,2486.002303052592652,195.860511089942833,12.692718349494,3818,25.082041370557267,3759,36546.236351995001314,,724768.479115518508479,24081.502470315652317,1391.0660400
